reference_global,reference_detail,ad_title,ad_url,marque,modele,ram,stockage,couleur,options,shop,ad_stocks,ad_price,date_scrapy
xiaomi-redminote13,xiaomi-redminote13-8go-128gb-frostblue,Smartphone XIAOMI Redmi Note 13 8Go 128Go - Bleu Givré,https://www.mytek.tn/smartphone-xiaomi-redmi-note-13-8go-128go-bleu-givre.html,xiaomi,redmi note 13,8go,128gb,frost blue,,mytek,INSTOCK,799.000,2024-06-13
vivo-y36,vivo-y36-8go-256gb-gold,Smartphone VIVO Y36 8Go 256Go Gold + Abonnement 12 Mois,https://www.mytek.tn/smartphone-vivo-y36-8go-256go-gold.html,vivo,y36,8go,256gb,gold,abonnement 12 mois,mytek,INSTOCK,799.000,2024-06-13
realme-10,realme-10-8go-128gb-black,Smartphone REALME 10 8Go 128Go - Noir,https://www.mytek.tn/smartphone-realme-10-8go-128go-noir.html,realme,10,8go,128gb,black,,mytek,INSTOCK,799.000,2024-06-13
realme-10,realme-10-8go-128gb-white,Smartphone REALME 10 8Go 128Go - Blanc,https://www.mytek.tn/smartphone-realme-10-8go-128go-blanc.html,realme,10,8go,128gb,white,,mytek,INSTOCK,799.000,2024-06-13
realme-c55,realme-c55-8go-256gb-black,Smartphone REALME C55 8Go 256Go - Noir,https://www.mytek.tn/smartphone-realme-c55-8go-256go-nuit-pluvieuse.html,realme,c55,8go,256gb,black,,mytek,INSTOCK,799.000,2024-06-13
infinix-hot40pro4g,infinix-hot40pro4g-12go-256gb-blue,Smartphone INFINIX HOT 40 Pro 4G 12Go 256Go - Bleu,https://www.mytek.tn/smartphone-infinix-hot-40-pro-4g-12go-256go-bleu.html,infinix,hot 40 pro 4g,12go,256gb,blue,,mytek,INSTOCK,819.000,2024-06-13
infinix-hot40pro4g,infinix-hot40pro4g-12go-256gb-green,Smartphone INFINIX HOT 40 Pro 4G 12Go 256Go - Vert,https://www.mytek.tn/smartphone-infinix-hot-40-pro-4g-12go-256go-vert.html,infinix,hot 40 pro 4g,12go,256gb,green,,mytek,INSTOCK,819.000,2024-06-13
infinix-hot40pro4g,infinix-hot40pro4g-12go-256gb-black,Smartphone INFINIX HOT 40 Pro 4G 12Go 256Go - Noir,https://www.mytek.tn/smartphone-infinix-hot-40-pro-4g-12go-256go-noir.html,infinix,hot 40 pro 4g,12go,256gb,black,,mytek,INSTOCK,819.000,2024-06-13
infinix-hot40pro4g,infinix-hot40pro4g-12go-256gb-gold,Smartphone INFINIX HOT 40 Pro 4G 12Go 256Go - Gold,https://www.mytek.tn/smartphone-infinix-hot-40-pro-4g-12go-256go-gold.html,infinix,hot 40 pro 4g,12go,256gb,gold,,mytek,INSTOCK,819.000,2024-06-13
samsung-galaxya24,samsung-galaxya24-4go-128gb-green,Smartphone SAMSUNG GALAXY A24 4Go 128Go - Vert ,https://www.mytek.tn/smartphone-samsung-galaxy-a24-4go-128go-vert.html,samsung,galaxy a24,4go,128gb,green,,mytek,INSTOCK,829.000,2024-06-13
realme-11,realme-11-8go-256gb-gold,Smartphone REALME 11 8Go 256Go - Gold,https://www.mytek.tn/smartphone-realme-11-8go-256go-gold.html,realme,11,8go,256gb,gold,,mytek,INSTOCK,849.000,2024-06-13
honor-90lite5g,honor-90lite5g-8go-256gb-silver,Smartphone HONOR 90 Lite 5G 8Go 256Go Silver + Abonnement Global 12 Mois,https://www.mytek.tn/smartphone-honor-90-lite-5g-8go-256g-silver.html,honor,90 lite 5g,8go,256gb,silver,abonnement global 12 mois,mytek,INSTOCK,849.000,2024-06-13
realme-11,realme-11-8go-256gb-black,Smartphone REALME 11 8Go 256Go - Noir,https://www.mytek.tn/smartphone-realme-11-4g-8go-256go-noir.html,realme,11,8go,256gb,black,,mytek,INSTOCK,849.000,2024-06-13
honor-90lite5g,honor-90lite5g-8go-256gb-cyan,Smartphone HONOR 90 Lite 5G 8Go 256Go Cyan + Abonnement Global 12 Mois,https://www.mytek.tn/smartphone-honor-90-lite-8go-256go-cyan.html,honor,90 lite 5g,8go,256gb,cyan,abonnement global 12 mois,mytek,INSTOCK,849.000,2024-06-13
honor-90lite5g,honor-90lite5g-8go-256gb-black,Smartphone HONOR 90 Lite 5G 8Go 256Go Noir + Abonnement Global 12 Mois,https://www.mytek.tn/smartphone-honor-90-lite-8go-256go-noir.html,honor,90 lite 5g,8go,256gb,black,abonnement global 12 mois,mytek,INSTOCK,849.000,2024-06-13
realme-10,realme-10-8go-256gb-black,Smartphone REALME 10 8Go 256Go - Noir,https://www.mytek.tn/smartphone-realme-10-8go-256go-noir.html,realme,10,8go,256gb,black,,mytek,INSTOCK,849.000,2024-06-13
realme-10,realme-10-8go-256gb-white,Smartphone REALME 10 8Go 256Go - Blanc,https://www.mytek.tn/smartphone-realme-10-8go-256go-blanc.html,realme,10,8go,256gb,white,,mytek,INSTOCK,849.000,2024-06-13
xiaomi-redminote13,xiaomi-redminote13-8go-256gb-frostblue,Smartphone XIAOMI Redmi Note 13 8Go 256Go - Bleu Givré,https://www.mytek.tn/smartphone-xiaomi-redmi-note-13-8go-256go-bleu-givre.html,xiaomi,redmi note 13,8go,256gb,frost blue,,mytek,INSTOCK,859.000,2024-06-13
xiaomi-redminote13,xiaomi-redminote13-8go-256gb-black,Smartphone XIAOMI Redmi Note 13 8Go 256Go - Noir,https://www.mytek.tn/smartphone-xiaomi-redmi-note-13-8go-256go-noir.html,xiaomi,redmi note 13,8go,256gb,black,,mytek,INSTOCK,859.000,2024-06-13
xiaomi-redminote13,xiaomi-redminote13-8go-256gb-mintgreen,Smartphone XIAOMI Redmi Note 13 8Go 256Go - Vert menthe,https://www.mytek.tn/smartphone-xiaomi-redmi-note-13-8go-256go-vert-menthe.html,xiaomi,redmi note 13,8go,256gb,mint green,,mytek,INSTOCK,859.000,2024-06-13
xiaomi-redminote12,xiaomi-redminote12-8go-256gb-frostblue,Smartphone XIAOMI Redmi Note 12 8Go 256Go - Bleu Givre,https://www.mytek.tn/smartphone-xiaomi-redmi-note-12-8go-256go-bleu-givre.html,xiaomi,redmi note 12,8go,256gb,frost blue,,mytek,INSTOCK,859.000,2024-06-13
oppo-a76,oppo-a76-6go-128gb-blue,Smartphone OPPO A76 6Go 128Go - Bleu,https://www.mytek.tn/smartphone-oppo-a76-6go-128go-bleu.html,oppo,a76,6go,128gb,blue,,mytek,INSTOCK,869.000,2024-06-13
samsung-galaxya154g,samsung-galaxya154g-8go-256gb-black&blue,Smartphone SAMSUNG GALAXY A15 4G 8Go 256Go - Bleu Noir,https://www.mytek.tn/smartphone-samsung-galaxy-a15-4g-8go-256go-bleu-noir.html,samsung,galaxy a15 4g,8go,256gb,black&blue,,mytek,INSTOCK,889.000,2024-06-13
samsung-galaxya154g,samsung-galaxya154g-8go-256gb-yellow,Smartphone SAMSUNG GALAXY A15 4G 8Go 256Go - Jaune,https://www.mytek.tn/smartphone-samsung-galaxy-a15-4g-8go-256go-jaune.html,samsung,galaxy a15 4g,8go,256gb,yellow,,mytek,INSTOCK,889.000,2024-06-13
samsung-galaxya154g,samsung-galaxya154g-8go-256gb-blue,Smartphone SAMSUNG GALAXY A15 4G 8Go 256Go - Bleu Clair,https://www.mytek.tn/smartphone-samsung-galaxy-a15-4g-8go-256go-bleu.html,samsung,galaxy a15 4g,8go,256gb,blue,clair,mytek,INSTOCK,889.000,2024-06-13
vivo-v30lite,vivo-v30lite-8go-256gb-black,Smartphone VIVO V30 Lite 8Go 256Go - Noir Cristal,https://www.mytek.tn/smartphone-vivo-v30-lite-8go-256go-noir-cristal.html,vivo,v30 lite,8go,256gb,black,cristal,mytek,INSTOCK,899.000,2024-06-13
vivo-v30lite,vivo-v30lite-8go-256gb-green,Smartphone VIVO V30 Lite 8Go 256Go - Vert Brise,https://www.mytek.tn/smartphone-vivo-v30-lite-8go-256go-vert-brise.html,vivo,v30 lite,8go,256gb,green,brise,mytek,INSTOCK,899.000,2024-06-13
oppo-a784g,oppo-a784g-8go-256gb-black,Smartphone OPPO A78 4G 8Go 256Go Noir + Abonnement 12 Mois ,https://www.mytek.tn/smartphone-oppo-a78-4g-8go-256go-noir.html,oppo,a78 4g,8go,256gb,black,abonnement 12 mois,mytek,INSTOCK,899.000,2024-06-13
